"visitor","day_pass","season_ticket","domestic","state","country","gender","age","maine_res","stay_four","payment_method","ice_cream_purch","ice_cream_flavor","sky_chair","ferris_wheel","lobster_claw","lobster_junior","merch_spend","lobsterama_spend"
836,1,"No",1,"Other","USA",1,27,"No",0,0,1,"Chocolate",0,1,0,0,50.7685619910765,55.31
837,1,"No",0,"NaN","CAN",0,39,"No",1,0,0,"None",0,1,0,1,59.7087107684864,37.85
838,0,"Yes",1,"ME","USA",0,27,"Yes",1,0,1,"Chocolate",1,0,0,0,46.2994530859781,40.64
839,1,"No",1,"ME","USA",1,20,"Yes",0,0,1,"Vanilla",0,1,1,0,49.9793831769292,32.2
840,1,"No",0,"NaN","CHN",1,25,"No",1,0,0,"None",1,0,0,0,58.6610487388849,32.58
841,1,"No",1,"MA","USA",0,31,"No",0,1,1,"Vanilla",0,1,0,0,41.9097803727468,39.7
842,1,"No",1,"ME","USA",0,38,"Yes",1,0,0,"None",1,0,1,0,36.6102639125305,29.99
843,1,"No",1,"NH","USA",1,33,"No",1,0,1,"Vanilla",0,0,0,0,42.3802764554476,32.88
844,1,"No",0,"NaN","GER",1,38,"No",0,0,0,"None",1,1,1,1,59.3295439782973,30.1
845,0,"Yes",1,"NY","USA",1,39,"No",1,0,0,"None",1,0,0,0,32.5708168575667,43.51
846,0,"Yes",1,"ME","USA",1,45,"Yes",1,0,1,"Chocolate",0,1,0,0,32.5391521460842,11.38
847,0,"Yes",1,"NH","USA",0,33,"No",1,0,1,"Vanilla",0,1,0,0,39.6705585991422,36.88
848,0,"Yes",1,"NY","USA",0,36,"No",1,0,1,"Chocolate",1,0,0,0,37.0620608250323,23.85
849,0,"Yes",1,"RI","USA",1,38,"No",1,0,0,"None",1,1,0,1,35.838188426529,25.7
850,0,"Yes",1,"MA","USA",0,38,"No",1,0,0,"None",1,0,0,0,39.5718701546997,27.29
851,0,"Yes",1,"NY","USA",0,34,"No",1,1,1,"Vanilla",0,1,1,1,43.8599376193491,7.24
852,0,"Yes",1,"VT","USA",0,36,"No",1,0,0,"None",0,0,1,1,44.0796637865052,44.53
853,0,"Yes",1,"MA","USA",1,33,"No",1,0,1,"Vanilla",1,1,0,1,37.538668843131,42.88
854,1,"No",1,"ME","USA",1,39,"Yes",0,0,0,"None",1,0,1,0,33.8683333111857,27.43
855,1,"No",1,"Other","USA",1,40,"No",0,0,0,"None",0,0,0,0,43.019972145734,36.41
856,1,"No",1,"MA","USA",1,25,"No",0,0,1,"Chocolate",1,0,1,1,34.2601952541063,11.12
857,0,"Yes",1,"NH","USA",1,42,"No",1,0,1,"Vanilla",1,0,0,0,37.3990621054163,26.2
858,0,"Yes",1,"MA","USA",0,35,"No",0,0,1,"Chocolate",0,0,0,0,35.9292729436959,26.75
859,1,"No",0,"NaN","CAN",0,38,"No",1,0,0,"None",0,1,0,1,61.9902184201323,31.37
860,1,"No",1,"ME","USA",1,50,"Yes",1,0,1,"Chocolate",1,1,0,1,49.0095145593811,36.63
861,0,"Yes",1,"VT","USA",0,39,"No",1,0,0,"None",0,1,0,0,40.4983089916284,15.46
862,1,"No",1,"Other","USA",0,42,"No",1,1,0,"None",0,1,1,0,44.8808495599205,34.12
863,1,"No",0,"NaN","BRA",1,33,"No",1,0,1,"Vanilla",0,1,0,0,63.8814439727516,32.14
864,0,"Yes",1,"NY","USA",1,33,"No",0,0,1,"Chocolate",1,1,0,0,26.1190827798747,32.5
865,1,"No",1,"MA","USA",1,33,"No",0,0,0,"None",0,0,0,0,48.4491947781742,13.47
866,1,"No",1,"Other","USA",1,32,"No",1,0,1,"Chocolate",0,0,1,0,36.0494527718755,23.47
867,1,"No",0,"NaN","IND",0,38,"No",1,0,0,"None",0,1,0,1,64.8017027552577,33.14
868,1,"No",0,"NaN","NaN",0,33,"No",1,0,1,"Chocolate",1,1,1,0,56.4680456381912,34.82
869,1,"No",0,"NaN","BRA",1,38,"No",1,0,0,"None",1,1,0,0,56.9100837473263,28.37
870,0,"Yes",1,"MA","USA",0,39,"No",1,0,1,"Chocolate",1,0,0,0,53.2813014402732,14.78
871,1,"No",1,"ME","USA",1,37,"Yes",0,0,0,"None",1,0,0,1,43.6706132446666,30.72
872,1,"No",1,"ME","USA",0,37,"Yes",0,0,0,"None",1,1,0,0,40.1388700586118,47.75
873,1,"No",1,"MA","USA",0,44,"No",0,0,0,"None",0,0,0,0,43.4803893625244,6.61
874,0,"Yes",1,"RI","USA",0,37,"No",0,0,0,"None",1,1,0,1,30.060840229565,41.45
875,0,"Yes",1,"ME","USA",1,43,"Yes",0,0,0,"None",1,0,0,1,24.9992648547051,47.22
876,1,"No",1,"Other","USA",1,35,"No",0,0,1,"Chocolate",0,0,1,0,47.499708222187,23.11
877,0,"Yes",1,"VT","USA",1,33,"No",1,0,1,"Vanilla",0,1,0,0,37.278211189987,20.73
878,1,"No",1,"MA","USA",0,37,"No",0,0,0,"None",0,0,0,1,45.4016172115209,33.15
879,0,"Yes",1,"VT","USA",0,24,"No",0,0,0,"None",0,1,1,0,33.9096136445222,21.98
880,1,"No",1,"NY","USA",1,35,"No",1,0,0,"None",0,0,0,1,46.9516648163334,9.36
881,1,"No",1,"MA","USA",0,46,"No",0,1,0,"None",1,0,1,0,40.1192842492817,17.67
882,0,"Yes",1,"NY","USA",1,40,"No",1,0,1,"Chocolate",0,0,1,1,48.2507753444933,38.59
883,1,"No",1,"NH","USA",0,36,"No",1,0,0,"None",1,0,0,1,25.8204808234476,36.97
884,0,"Yes",1,"ME","USA",0,39,"Yes",0,0,1,"Chocolate",0,0,1,1,42.6591717018645,19.77
885,1,"No",1,"VT","USA",1,31,"No",0,1,0,"None",0,0,0,1,23.1395945170539,29.76
886,1,"No",1,"Other","USA",1,40,"No",0,0,0,"None",0,1,0,0,34.0404386654675,21.4
887,1,"No",1,"NH","USA",0,26,"No",0,0,0,"None",1,0,0,0,23.1714983112207,13.49
888,0,"Yes",1,"ME","USA",0,43,"Yes",0,0,1,"Chocolate",0,0,1,0,41.2814662445222,30.73
889,1,"No",1,"ME","USA",0,52,"Yes",1,0,0,"None",1,0,0,0,34.3204793209497,31.84
890,0,"Yes",1,"NH","USA",1,46,"No",0,1,0,"None",1,0,0,1,34.7290858858473,32.62
891,0,"Yes",1,"ME","USA",0,40,"Yes",0,0,0,"None",1,0,1,1,35.8014290890582,44.5
892,1,"No",0,"NaN","MEX",0,38,"No",1,0,0,"None",0,1,0,1,51.5514977827136,27.42
893,0,"Yes",1,"MA","USA",0,38,"No",1,0,0,"None",1,0,0,1,44.361042345029,44.09
894,1,"No",1,"ME","USA",1,39,"Yes",0,0,0,"None",1,0,1,0,37.8495923214352,18.5
895,1,"No",0,"NaN","CHN",1,30,"No",1,0,1,"Vanilla",0,1,0,1,62.7677662516248,37.27
896,1,"No",1,"Other","USA",1,30,"No",1,0,0,"None",1,1,1,0,49.38787721384,31.63
897,1,"No",1,"MA","USA",1,42,"No",0,0,1,"Vanilla",0,0,0,1,37.1316831550376,27.95
898,0,"Yes",1,"RI","USA",0,38,"No",1,0,0,"None",0,1,1,0,39.6609339144535,18.63
899,1,"No",1,"NY","USA",1,29,"No",1,0,0,"None",1,1,0,1,30.3701202945446,41.7
900,1,"No",0,"NaN","CHN",0,37,"No",0,1,0,"None",1,1,1,1,32.9291141856441,32.52
901,0,"Yes",1,"MA","USA",1,30,"No",0,0,1,"Vanilla",0,1,0,0,26.4298621175048,40.7
902,1,"No",0,"NaN","BRA",0,22,"No",1,0,0,"None",1,1,0,1,52.10176489208,27.91
903,0,"Yes",1,"NH","USA",1,33,"No",0,0,0,"None",1,1,1,0,34.0908700023444,24.47
904,1,"No",0,"NaN","CAN",0,44,"No",1,0,0,"None",1,1,0,0,50.4798362148404,29.61
905,0,"Yes",1,"NY","USA",0,40,"No",1,0,0,"None",1,0,0,1,35.5380589893703,34.33
906,1,"No",1,"MA","USA",1,38,"No",1,0,0,"None",1,0,0,0,43.4184084669318,26.92
907,1,"No",0,"NaN","UK",0,46,"No",1,0,0,"None",1,1,0,1,44.3209618757573,28.8
908,1,"No",1,"MA","USA",1,40,"No",1,0,0,"None",1,0,0,0,38.3879386695272,35.45
909,1,"No",0,"NaN","CAN",1,28,"No",1,0,0,"None",1,0,0,1,61.407738483863,22.5
910,0,"Yes",1,"MA","USA",0,22,"No",0,0,0,"None",0,1,1,1,43.8390238397341,14.37
911,0,"Yes",1,"NH","USA",0,44,"No",0,0,1,"Vanilla",0,1,0,1,35.528070801064,37.26
912,1,"No",1,"ME","USA",1,50,"Yes",0,1,0,"None",0,0,1,0,30.3108301231349,39.52
913,1,"No",1,"Other","USA",1,36,"No",0,0,0,"None",1,1,0,1,38.097729988407,6.84
914,0,"Yes",1,"NY","USA",0,36,"No",0,0,1,"Chocolate",0,0,1,1,37.8795589825705,25.1
915,0,"Yes",1,"VT","USA",1,41,"No",0,0,0,"None",0,1,0,0,26.2381850693624,24.96
916,1,"No",1,"MA","USA",1,34,"No",0,0,0,"None",1,1,0,0,39.8589252556627,21.83
917,1,"No",1,"MA","USA",1,36,"No",1,0,1,"Vanilla",0,1,0,0,21.9308855378697,33.49
918,0,"Yes",1,"VT","USA",1,40,"No",1,0,0,"None",0,0,1,1,35.8006093305734,13.21
919,1,"No",1,"NY","USA",0,51,"No",0,0,0,"None",1,1,1,0,38.1202421912208,45.88
920,0,"Yes",0,"NaN","BRA",0,29,"No",1,0,0,"None",1,1,0,1,54.0607791071678,32.18
921,1,"No",1,"Other","USA",1,29,"No",0,0,0,"None",1,1,0,1,40.6790537047113,18.58
922,1,"No",1,"NH","USA",0,42,"No",1,0,1,"Chocolate",0,1,1,0,34.7684316071172,37.7
923,1,"No",0,"NaN","GER",1,36,"No",1,0,0,"None",1,1,1,1,43.3413217154444,35.51
924,1,"No",1,"ME","USA",1,49,"Yes",0,1,0,"None",0,0,0,0,23.720214534313,46.46
925,0,"Yes",1,"ME","USA",0,28,"Yes",1,0,1,"Vanilla",0,1,0,1,29.9177090081795,28.7
926,1,"No",1,"MA","USA",1,33,"No",0,0,0,"None",0,1,0,1,53.5511762813378,31.38
927,1,"No",1,"NY","USA",1,44,"No",0,0,0,"None",0,1,0,0,43.9089055260675,23.87
928,1,"No",0,"NaN","CHN",1,39,"No",1,0,0,"None",1,1,1,1,45.5702535975094,38.91
929,0,"Yes",1,"ME","USA",1,30,"Yes",0,0,0,"None",1,0,0,0,45.8799715666673,25.79
930,0,"Yes",1,"ME","USA",1,29,"Yes",0,0,0,"None",0,1,1,0,52.04885355563,33.76
931,0,"Yes",1,"MA","USA",0,35,"No",0,0,1,"Vanilla",1,1,1,0,36.1592206539614,12.83
932,1,"No",1,"ME","USA",1,45,"Yes",0,0,0,"None",1,0,0,1,35.0702410025825,33.07
933,1,"No",1,"ME","USA",0,47,"Yes",1,0,0,"None",1,0,0,0,35.0087401388747,29.82
934,0,"Yes",1,"ME","USA",0,42,"Yes",1,0,1,"Chocolate",1,1,0,0,49.9112387604144,7.07
935,1,"No",1,"ME","USA",1,29,"Yes",0,0,0,"None",1,0,0,0,40.9391103409809,39.44
936,1,"No",1,"RI","USA",1,27,"No",0,0,0,"None",1,1,0,0,46.7184990627955,19.98
937,1,"No",1,"RI","USA",1,34,"No",1,0,0,"None",1,0,0,0,33.0808751116135,34.38
938,1,"No",0,"NaN","JPN",0,29,"No",1,0,0,"None",1,1,0,0,45.3502523654626,30.91
939,1,"No",0,"NaN","CAN",1,38,"No",1,0,1,"Vanilla",0,1,0,1,40.9903657091186,34.47
940,1,"No",1,"ME","USA",1,36,"Yes",0,0,0,"None",1,0,0,0,52.1117138140407,43.55
941,0,"Yes",1,"NH","USA",0,40,"No",1,1,1,"Vanilla",0,1,0,1,44.200478600671,46.17
942,1,"No",1,"ME","USA",0,32,"Yes",0,0,0,"None",0,0,0,1,36.0513940256559,30.07
943,1,"No",0,"NaN","CHN",0,39,"No",1,0,0,"None",0,1,0,1,47.931316279169,24.23
944,0,"Yes",0,"NaN","JPN",0,36,"No",1,0,0,"None",1,0,0,0,65.018845976065,40.61
945,1,"No",0,"NaN","JPN",1,40,"No",1,0,1,"Vanilla",1,1,0,1,49.0294968448101,35.14
946,1,"No",0,"NaN","BRA",0,32,"No",1,0,0,"None",1,1,0,0,54.3877930416172,28.48
947,1,"No",1,"MA","USA",1,33,"No",1,0,0,"None",1,1,0,1,41.6883540935238,32.99
948,1,"No",1,"ME","USA",0,34,"Yes",1,0,0,"None",1,0,1,1,38.3896409112796,45.27
949,1,"No",1,"ME","USA",1,29,"Yes",1,0,0,"None",0,0,1,0,35.2983499393913,19.27
950,0,"Yes",1,"ME","USA",0,34,"Yes",0,0,0,"None",1,1,0,0,38.6998665885161,25.35
951,0,"Yes",1,"Other","USA",0,34,"No",1,0,0,"None",1,1,1,1,38.2991542898451,25.36
952,0,"Yes",1,"MA","USA",1,33,"No",0,0,0,"None",0,1,0,1,47.9696696744654,8.53
953,1,"No",1,"NH","USA",0,36,"No",1,0,0,"None",1,0,1,1,35.6016781025711,2.7
954,0,"Yes",1,"MA","USA",0,37,"No",1,0,0,"None",0,1,0,1,44.878573977066,33.69
955,1,"No",1,"MA","USA",0,45,"No",1,0,0,"None",0,0,0,0,50.4984805021694,41.47
956,0,"Yes",1,"MA","USA",1,29,"No",0,0,1,"Chocolate",0,0,0,1,38.7298550200909,31.97
957,0,"Yes",1,"ME","USA",0,45,"Yes",0,0,1,"Vanilla",0,1,0,0,32.920351377754,12.04
958,1,"No",1,"MA","USA",0,41,"No",0,0,0,"None",0,1,0,0,46.732265563629,28.58
959,0,"Yes",1,"MA","USA",1,38,"No",1,0,0,"None",0,1,0,0,38.2118866956588,9.59
960,1,"No",0,"NaN","BRA",1,36,"No",0,0,1,"Chocolate",1,1,0,0,51.0102717908911,35.19
961,0,"Yes",1,"NH","USA",1,35,"No",0,0,1,"Vanilla",1,1,1,1,23.2121415017736,34.78
962,0,"Yes",1,"Other","USA",0,40,"No",1,0,0,"None",1,0,1,1,38.1822778208138,50.06
963,1,"No",1,"ME","USA",0,33,"Yes",1,0,1,"Vanilla",0,1,0,0,35.3885337724942,29.51
964,1,"No",1,"MA","USA",1,32,"No",1,0,0,"None",1,0,0,0,35.3321916208121,44.83
965,1,"No",1,"NY","USA",0,37,"No",0,0,0,"None",0,0,0,1,35.6005221274973,47.82
966,0,"Yes",1,"NH","USA",0,34,"No",0,0,0,"None",0,0,1,1,52.1690305384583,17.59
967,1,"No",0,"NaN","IND",1,43,"No",1,0,0,"None",0,1,0,0,49.5503770493317,30.72
968,1,"No",1,"ME","USA",0,30,"Yes",1,0,0,"None",0,1,0,0,51.4720702650486,30.97
969,1,"No",1,"MA","USA",0,30,"No",0,0,1,"Vanilla",0,1,0,0,42.5684726900396,26.43
970,1,"No",1,"ME","USA",1,36,"Yes",1,0,0,"None",1,0,0,1,41.1702128731777,8.07
971,1,"No",1,"NY","USA",0,33,"No",1,0,0,"None",0,1,0,0,49.2819791841537,14.61
972,1,"No",0,"NaN","CAN",0,36,"No",1,0,0,"None",1,1,0,1,46.0799451147683,26.16
973,1,"No",1,"ME","USA",1,28,"Yes",1,0,0,"None",1,0,0,0,30.589840001134,42.32
974,0,"Yes",1,"NH","USA",1,30,"No",0,1,0,"None",1,0,1,1,40.0621880947648,33.75
975,1,"No",1,"Other","USA",1,44,"No",0,0,0,"None",0,0,0,0,51.5107970446097,41.19
976,0,"Yes",1,"RI","USA",1,32,"No",0,0,0,"None",0,1,0,0,30.0177985746561,31.61
977,1,"No",1,"VT","USA",0,37,"No",0,0,0,"None",0,1,0,0,26.1197077349646,30.52
978,0,"Yes",1,"MA","USA",0,34,"No",0,0,1,"Chocolate",1,1,0,0,33.7408104641328,19.1
979,0,"Yes",0,"NaN","CHN",1,27,"No",1,0,0,"None",1,0,0,1,62.3120992568052,34.63
980,1,"No",1,"ME","USA",1,40,"Yes",1,0,0,"None",1,0,0,0,51.1316537984184,26.25
981,1,"No",1,"RI","USA",1,28,"No",1,0,1,"Vanilla",0,1,1,1,34.06128327169,13.79
982,1,"No",1,"VT","USA",0,34,"No",0,0,0,"None",0,1,0,0,38.2106070586069,6.53
983,1,"No",1,"NH","USA",0,41,"No",1,0,0,"None",0,0,1,1,32.5992986609045,11.65
984,1,"No",1,"RI","USA",1,26,"No",0,0,0,"None",1,1,1,1,41.2583749829598,42.15
985,1,"No",1,"NH","USA",0,41,"No",0,0,0,"None",0,0,0,1,33.5681513731419,25.16
986,0,"Yes",1,"MA","USA",0,43,"No",0,1,0,"None",1,0,0,1,33.9418633757946,29.41
987,1,"No",0,"NaN","FRA",1,32,"No",1,0,0,"None",1,1,0,0,57.4122683145999,30.39
988,0,"Yes",1,"NH","USA",0,35,"No",0,0,0,"None",0,0,0,1,37.9404993054811,34.16
989,1,"No",1,"ME","USA",0,42,"Yes",1,1,0,"None",1,1,0,1,44.061352692439,35.59
990,0,"Yes",1,"ME","USA",0,35,"Yes",1,0,0,"None",1,1,0,0,58.8382028369425,10.92
991,1,"No",0,"NaN","JPN",0,34,"No",1,0,0,"None",0,0,0,1,61.3513064468635,34.13
992,0,"Yes",1,"ME","USA",1,37,"Yes",0,0,1,"Chocolate",0,1,1,1,49.0895834157181,18.38
993,1,"No",1,"ME","USA",0,33,"Yes",0,0,0,"None",0,1,0,0,42.9920949091541,35.88
994,1,"No",1,"RI","USA",0,35,"No",1,0,1,"Chocolate",1,0,0,1,39.7990981657731,42.92
995,1,"No",0,"NaN","BRA",1,48,"No",1,0,0,"None",1,1,0,1,65.7218142170035,33.89
996,0,"Yes",1,"VT","USA",0,36,"No",0,0,0,"None",0,1,0,1,38.9716675229254,23.28
997,0,"Yes",1,"NH","USA",0,31,"No",0,0,0,"None",1,0,0,0,48.7605024387133,23.69
998,1,"No",1,"Other","USA",0,43,"No",1,1,0,"None",0,0,1,1,44.7110393958667,18.2
999,0,"Yes",1,"NY","USA",1,34,"No",1,0,0,"None",0,1,0,0,34.6879823286503,29.53
1000,1,"No",1,"Other","USA",0,41,"No",0,0,1,"Chocolate",1,0,0,0,49.4092084388099,42.14
1001,0,"Yes",1,"ME","USA",0,38,"Yes",1,0,0,"None",1,0,0,0,36.3501957260978,36.32
1002,1,"No",1,"VT","USA",0,24,"No",1,0,0,"None",0,0,0,1,43.7117644090859,32.66
1003,0,"Yes",1,"VT","USA",0,41,"No",1,1,0,"None",1,1,0,1,32.7000945195266,38.16
1004,1,"No",1,"ME","USA",0,37,"Yes",1,0,0,"None",0,0,0,0,34.6312412162334,32.16
1005,1,"No",1,"NH","USA",1,42,"No",1,1,0,"None",1,1,1,0,43.001779250142,37.24
1006,0,"Yes",1,"VT","USA",0,32,"No",1,0,0,"None",0,1,0,0,50.5510963628815,36.22
1007,1,"No",1,"VT","USA",0,34,"No",1,0,0,"None",1,1,1,0,36.4091795967241,12.44
1008,1,"No",0,"NaN","CHN",1,31,"No",0,1,1,"Chocolate",0,1,0,0,64.6590469862643,30.17
1009,1,"No",1,"VT","USA",0,28,"No",1,0,1,"Vanilla",1,1,0,1,43.9012145427552,27.99
1010,0,"Yes",1,"NY","USA",1,32,"No",0,0,0,"None",0,0,0,1,50.6885506658278,50.92
1011,1,"No",1,"NH","USA",1,32,"No",1,0,0,"None",1,0,1,1,48.0881322482483,30.9
1012,1,"No",1,"RI","USA",1,34,"No",1,0,1,"Chocolate",0,1,0,0,38.6201791162474,8.68
1013,1,"No",1,"MA","USA",1,37,"No",1,0,0,"None",0,1,0,1,39.4690699565536,39.73
1014,1,"No",1,"NY","USA",0,37,"No",0,0,1,"Chocolate",0,0,0,1,50.7115055956508,25.62
1015,1,"No",1,"NH","USA",1,34,"No",1,0,0,"None",1,0,0,1,49.0121010989163,40.21
1016,1,"No",1,"MA","USA",0,27,"No",1,0,1,"Chocolate",0,1,0,1,36.5307978829267,16.25
1017,1,"No",0,"NaN","NaN",1,33,"No",1,1,0,"None",0,1,1,1,61.0401255661033,40.79
1018,0,"Yes",0,"NaN","JPN",1,33,"No",1,0,0,"None",0,1,0,0,59.0702517555965,36.96
1019,1,"No",1,"Other","USA",0,39,"No",1,0,0,"None",0,0,0,1,37.4417284831069,22.61
1020,0,"Yes",1,"ME","USA",1,37,"Yes",1,0,0,"None",0,1,0,0,31.7813656943968,32.18
1021,0,"Yes",1,"MA","USA",0,35,"No",1,1,0,"None",1,1,0,0,50.2491951412728,32.71
1022,0,"Yes",1,"MA","USA",1,38,"No",1,0,0,"None",0,1,1,1,33.6093330311613,36.8
1023,0,"Yes",1,"NH","USA",0,36,"No",0,0,0,"None",0,0,1,0,39.6119096803084,12.9
1024,1,"No",1,"MA","USA",0,32,"No",1,0,0,"None",1,1,1,0,59.960158765475,29.49
1025,1,"No",1,"ME","USA",0,30,"Yes",1,0,0,"None",0,1,1,0,49.0785655708227,41.21
1026,0,"Yes",1,"RI","USA",0,30,"No",0,0,1,"Chocolate",0,0,1,1,38.888973991665,34.69
1027,0,"Yes",1,"NH","USA",0,40,"No",0,0,0,"None",1,0,0,0,29.8404414636382,11.04
1028,1,"No",0,"NaN","IND",0,36,"No",0,0,1,"Chocolate",1,1,1,0,55.3383769344382,34.16
1029,0,"Yes",1,"VT","USA",1,31,"No",0,0,0,"None",1,1,0,0,40.0991895858903,23.64
1030,1,"No",1,"VT","USA",1,33,"No",0,0,0,"None",1,1,0,0,44.3219056395605,40.21
1031,1,"No",1,"ME","USA",1,29,"Yes",0,0,0,"None",1,1,0,1,47.340221786258,19.57
1032,1,"No",0,"NaN","NaN",1,34,"No",1,0,1,"Chocolate",1,0,1,0,42.8118945867088,33.92
1033,1,"No",0,"NaN","UK",0,36,"No",1,0,0,"None",1,1,0,0,49.9410420485993,28.7
1034,0,"Yes",1,"NY","USA",0,34,"No",1,0,0,"None",1,1,1,1,26.6705656310514,31.03
1035,1,"No",1,"MA","USA",1,42,"No",0,0,0,"None",0,1,1,1,46.8997964619449,10.64
1036,1,"No",1,"VT","USA",1,42,"No",0,0,1,"Chocolate",1,0,1,1,38.7801781485371,21.25
1037,0,"Yes",1,"ME","USA",0,40,"Yes",1,0,1,"Vanilla",1,1,0,1,39.7386608178199,26.03
1038,1,"No",0,"NaN","CAN",1,34,"No",1,0,0,"None",1,0,0,0,62.1720734435839,34.85
1039,1,"No",1,"Other","USA",1,41,"No",0,0,0,"None",1,0,0,0,36.6898482634535,28.87
1040,1,"No",0,"NaN","ROK",0,35,"No",1,1,1,"Chocolate",1,1,1,1,68.1184899036256,28.82
1041,1,"No",1,"MA","USA",1,31,"No",1,1,0,"None",0,1,1,1,44.3591967223193,30.07
1042,0,"Yes",1,"ME","USA",1,33,"Yes",0,0,0,"None",1,0,0,0,42.7307755708997,29.39
1043,1,"No",0,"NaN","BRA",0,29,"No",1,0,0,"None",0,1,1,0,51.7119568934678,40.12
1044,1,"No",0,"NaN","IND",0,30,"No",1,0,0,"None",1,1,0,0,52.7408282992569,33.76
1045,0,"Yes",1,"NH","USA",1,35,"No",1,0,0,"None",0,0,0,1,48.4518450796485,26.44
1046,0,"Yes",1,"NH","USA",1,34,"No",0,0,1,"Chocolate",0,0,0,1,41.9700271871367,31.19
1047,1,"No",0,"NaN","FRA",1,33,"No",1,0,0,"None",0,1,0,0,61.7319937992511,16.28
1048,0,"Yes",1,"NY","USA",1,41,"No",1,0,0,"None",1,0,0,1,38.1015459793766,26.9
1049,1,"No",1,"MA","USA",0,42,"No",1,0,0,"None",1,0,1,0,27.028935607483,27.87
1050,0,"Yes",1,"NY","USA",0,36,"No",0,0,1,"Chocolate",1,0,1,0,40.9318137535192,21.76
1051,0,"Yes",1,"Other","USA",0,46,"No",1,1,0,"None",0,0,0,1,31.430831560037,29.21
1052,1,"No",1,"MA","USA",1,29,"No",0,1,0,"None",1,1,0,0,32.6088143423021,21.12
1053,0,"Yes",1,"ME","USA",1,45,"Yes",1,0,0,"None",0,0,0,0,32.8520642886124,9.94
1054,1,"No",1,"NY","USA",1,38,"No",1,0,0,"None",0,0,0,0,36.0808425581081,36.08
1055,1,"No",1,"VT","USA",0,28,"No",1,0,1,"Vanilla",1,1,0,1,42.8511368763732,29
1056,1,"No",0,"NaN","MEX",0,38,"No",0,0,1,"Chocolate",0,0,0,0,61.4198310076125,29.18
1057,0,"Yes",1,"ME","USA",0,41,"Yes",1,0,1,"Vanilla",0,1,1,0,38.6304333882452,22.04
1058,0,"Yes",1,"NY","USA",1,27,"No",1,0,1,"Chocolate",0,0,0,0,31.1178239324472,30.31
1059,1,"No",1,"Other","USA",0,39,"No",1,0,1,"Vanilla",0,1,0,0,28.009704996983,25.45
1060,0,"Yes",1,"NH","USA",1,34,"No",1,0,0,"None",0,0,0,0,29.6087317933219,26.52
1061,0,"Yes",1,"VT","USA",1,27,"No",0,0,1,"Vanilla",1,0,0,1,26.7299465292796,26.74
1062,1,"No",1,"Other","USA",1,38,"No",0,1,0,"None",0,0,1,0,42.2220170335942,21.77
1063,0,"Yes",1,"ME","USA",0,35,"Yes",0,1,0,"None",1,1,0,0,44.9222080897868,31.23
1064,0,"Yes",1,"NY","USA",0,37,"No",0,0,0,"None",0,1,1,0,36.9199576845723,33.28
1065,0,"Yes",0,"NaN","GER",1,36,"No",1,0,1,"Vanilla",1,0,1,0,48.9497399596151,39.37
1066,1,"No",0,"NaN","CAN",1,32,"No",1,0,0,"None",0,1,0,1,44.8292005721395,26.23
1067,1,"No",1,"MA","USA",0,43,"No",1,0,1,"Vanilla",1,1,0,0,38.5409990514261,28.28
1068,1,"No",1,"MA","USA",1,44,"No",0,0,0,"None",1,0,0,0,55.3319245824019,22.44
1069,1,"No",1,"ME","USA",1,35,"Yes",0,0,0,"None",1,0,0,1,21.4489471940672,30.81
1070,1,"No",0,"NaN","CHN",0,38,"No",1,1,0,"None",1,1,0,0,49.1816202252796,30.06
1071,1,"No",1,"NH","USA",0,34,"No",0,1,0,"None",0,1,0,0,38.4606650960343,41.81
1072,1,"No",1,"NY","USA",0,32,"No",1,0,0,"None",0,0,0,0,46.5795111620158,45.99
1073,1,"No",0,"NaN","CAN",1,43,"No",1,0,0,"None",1,1,0,0,64.3991895293929,30.88
1074,0,"Yes",0,"NaN","UK",1,45,"No",1,1,1,"Chocolate",1,1,0,0,61.5517353304502,25.28
1075,1,"No",1,"ME","USA",1,34,"Yes",0,1,0,"None",1,1,0,0,48.1195147340089,34.01
1076,0,"Yes",1,"NY","USA",1,28,"No",1,0,1,"Chocolate",1,0,0,0,24.3417700459731,9.43
1077,0,"Yes",1,"RI","USA",0,37,"No",1,0,0,"None",0,0,0,0,38.6189091104126,25.22
1078,1,"No",0,"NaN","CAN",1,38,"No",1,0,0,"None",1,1,0,0,44.3612364766572,33.78
1079,0,"Yes",1,"Other","USA",1,38,"No",1,1,0,"None",1,0,0,1,52.247912919857,29.96
1080,1,"No",0,"NaN","CAN",1,48,"No",1,0,1,"Chocolate",1,0,0,1,51.069466945874,27.59
1081,1,"No",1,"ME","USA",0,28,"Yes",1,0,0,"None",1,0,0,0,37.5183553240584,48.59
1082,1,"No",1,"MA","USA",0,24,"No",1,0,0,"None",1,1,0,1,47.6083134557466,43.41
1083,1,"No",1,"ME","USA",1,29,"Yes",0,0,0,"None",1,0,1,1,37.387994134661,28.69
1084,1,"No",1,"MA","USA",0,36,"No",1,1,1,"Chocolate",0,0,0,1,28.9282686351109,19.37
1085,0,"Yes",1,"RI","USA",1,36,"No",1,0,1,"Vanilla",0,1,0,0,26.9601629670699,17.52
1086,0,"Yes",1,"ME","USA",0,32,"Yes",1,0,1,"Chocolate",1,0,0,0,43.4217702995256,26.02
1087,1,"No",1,"NY","USA",0,51,"No",0,1,1,"Vanilla",0,0,0,0,43.6789818473339,38.81
